personId,movieId,characters
5657,13477,Celeste
21200,13477,Antonio
53926,13477,Lance
51298,13477,Gale
4433,13477,Joan
132354,13477,Stacy
452205,13477,Puck
152759,13477,Priscilla
39213,13477,Priest
72095,13477,Brady Sacks
109869,13477,Ilona
35806,13477,Himself
6194,33602,Temple Grandin
11514,33602,Aunt Ann
15887,33602,Eustacia
11064,33602,Professor Carlock
11088,33602,Randy
82945,33602,Billy
45400,27583,Florence Marr
7399,27583,Roger Greenberg
61659,27583,Phillip Greenberg
7026,27583,Ivan Schrank
10431,27583,Beth
150204,27583,Peggy
2227,27585,Becca
25540,27585,Gaby
1902,27585,Nat
6383,27585,Howie
16859,27585,Izzy
996701,27585,Jason
4808,27585,Auggie
4602,27585,Rick
37917,27586,Joan Jett
501,27586,Cherie Currie
21318,27586,Lita Ford
61178,27586,Robin
335,27586,Kim Fowley
61217,27586,Guitar Teacher
68890,27586,Marie Harmon
51455,27586,Scottie
16841,27586,Donald Currie
98522,27586,Marie Currie
74687,27586,Sandy West
59261,27586,Tammy
170804,27586,Grandma Oni
1214423,27586,Club Girl
21430,12685,Rayne
15661,12685,Doctor Mangler
569956,12685,German Soldier
60650,12685,Commandant Ekart Brand
32205,12685,Nathaniel Gregor
1052655,12685,Magda Markovic
569937,12685,Prostitute
48,27004,Pyke Kubic
74568,27004,Sam Phelan
5170,27004,Melvin Goldberg
2683,27004,Glenn the Plumber
2165,12645,Dr. Rubin
9824,12645,Diane Stanton
20212,12645,Paul Stanton
9880,12645,James Harrison
31384,12645,Aguilar
20239,12645,Dr. Martinez
101522,12645,Arturo
56930,12645,Dr. White
129714,12645,Theresa
2299,30618,The Drifter
3416,30618,Alexandra
57755,30618,The Bartender
2372,30618,Nicola
9013,30618,Killer 2
9193,30618,Uncle
31384,30618,Valentine
110875,33555,Dr. John Watson
23790,33555,Thorpe Holmes
19728,30061,Superman
13021,30061,Batman
4512,30061,Owlman
19508,30061,Green Lantern
38026,30061,Lex Luthor
46897,30061,Lois Lane
9576,30061,Super Woman
4753,30061,Ultraman
105641,30061,Johnny Quick
20903,30061,The Flash
34982,30061,Power Ring
13477,30061,Martian Manhunter
81663,30061,Wonder Woman
34934,30061,Uncle Super:Captain Super Jr.
56152,30061,Model Citizen:Black Canary
63235,30061,Firestorm:Black Lightning
52374,30061,President Wilson (voice)
1341,34179,Green Dragon
77304,34179,Qiao Hua
112062,34179,Judge of the Desert
134704,34179,Qiao Yung
87944,34179,Jia Jingzhong
62410,34179,Prince Qing
80120,31261,(voice)
37917,31007,Mallory
4691,31007,Doug Riley
6832,31007,Lois Riley
12851,31007,Harriet
91670,31007,Vivian
101847,31007,Hamilton
60875,31007,Ed
78501,34335,Kelley
8659,34335,Shooter
6908,34335,Father Francis
112288,34335,Chan
51992,33107,Ellie
55085,33107,Stephanie
1372,33107,Michael
137424,33107,
81379,31967,Lucifer
2,31967,Alighiero
24362,31967,King Minos
21618,31967,Bella
2452,31967,Beatrice
115150,9364,Catherine Earnshaw
95023,9364,Mr. Linton
105163,26214,Himself
102786,26214,Himself
83248,26214,Himself
83248,26224,Himself
105163,26224,Himself
